name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
139,"-69.50033226655,-22.3329929605","-69.5003423945,-22.3329738553","-69.5003424285,-22.3329833922","-69.5003221386,-22.3330120657","-69.5003221046,-22.3330025288",180.18894281352755,0.0038106073547745823
140,"-69.50033240260001,-22.3330311079","-69.5003425305,-22.3330120027","-69.5003425645,-22.3330215396","-69.5003222747,-22.3330502131","-69.5003222407,-22.3330406762",180.1889426558019,0.0038106014096054666
141,"-69.500332538675,-22.333069255275","-69.5003426666,-22.3330501501","-69.5003427006,-22.333059687","-69.5003224108,-22.3330883604","-69.5003223767,-22.3330788236",180.1892214784097,0.0038105992617128745
142,"-69.50033267475,-22.33310740265","-69.5003428027,-22.3330882975","-69.5003428367,-22.3330978343","-69.5003225468,-22.3331265078","-69.5003225128,-22.333116971",180.1889446396404,0.0038106064168135427
143,"-69.5003328108,-22.333145550050002","-69.5003429387,-22.3331264449","-69.5003429727,-22.3331359817","-69.5003226829,-22.3331646552","-69.5003226489,-22.3331551184",180.18894455258072,0.003810600471415973
144,"-69.50033294685001,-22.333183697449996","-69.5003430748,-22.3331645923","-69.5003431088,-22.3331741291","-69.5003228189,-22.3332028026","-69.5003227849,-22.3331932658",180.18894443017135,0.003810605791048347
145,"-69.50033308295001,-22.3332218448","-69.5003432109,-22.3332027396","-69.5003432449,-22.3332122765","-69.500322955,-22.33324095","-69.500322921,-22.3332314131",180.18894246804783,0.00381060547861351
146,"-69.500333219025,-22.3332599922","-69.5003433469,-22.333240887","-69.500343381,-22.3332504239","-69.5003230911,-22.3332790974","-69.5003230571,-22.3332695605",180.1892202261315,0.0038106023495347065
147,"-69.50033335505,-22.333298139575","-69.500343483,-22.3332790344","-69.500343517,-22.3332885713","-69.5003232271,-22.3333172447","-69.5003231931,-22.3333077079",180.18894331999198,0.003810600202200358
148,"-69.50033349115,-22.333336286949997","-69.5003436191,-22.3333171818","-69.5003436531,-22.3333267186","-69.5003233632,-22.3333553921","-69.5003233292,-22.3333458553",180.1889443295682,0.003810604541375202
149,"-69.50033362722499,-22.33337443435","-69.5003437551,-22.3333553292","-69.5003437892,-22.333364866","-69.5003234993,-22.3333935395","-69.5003234653,-22.3333840027",180.1892220550181,0.003810601412699224
150,"-69.50033376325,-22.333412581750004","-69.5003438912,-22.3333934766","-69.5003439252,-22.3334030134","-69.5003236353,-22.3334316869","-69.5003236013,-22.3334221501",180.1889441555109,0.0038106039158396173
151,"-69.50033389935,-22.3334507291","-69.5003440273,-22.3334316239","-69.5003440613,-22.3334411608","-69.5003237714,-22.3334698343","-69.5003237374,-22.3334602974",180.18894219338966,0.003810603603402099
152,"-69.50033403545,-22.3334888765","-69.5003441634,-22.3334697713","-69.5003441974,-22.3334793082","-69.5003239075,-22.3335079817","-69.5003238735,-22.3334984448",180.18894207094954,0.0038106032907984574
153,"-69.500334171475,-22.333527023875","-69.5003442994,-22.3335079187","-69.5003443335,-22.3335174556","-69.5003240435,-22.333546129","-69.5003240095,-22.3335365922",180.18922085452988,0.0038106011425004934
154,"-69.50033430755,-22.333565171249997","-69.5003444355,-22.3335460661","-69.5003444695,-22.3335556029","-69.5003241796,-22.3335842764","-69.5003241456,-22.3335747396",180.18894401946147,0.00381060266575551
155,"-69.50033444365,-22.333603318650002","-69.5003445716,-22.3335842135","-69.5003446056,-22.3335937503","-69.5003243157,-22.3336224238","-69.5003242817,-22.333612887",180.1889438970829,0.0038106023531505277
156,"-69.5003345797,-22.333641466025","-69.5003447077,-22.3336223609","-69.5003447417,-22.3336318977","-69.5003244517,-22.3336605712","-69.5003244177,-22.3336510343",180.18894289032602,0.00381060302155568
157,"-69.50033471575,-22.3336796134","-69.5003448437,-22.3336605082","-69.5003448777,-22.3336700451","-69.5003245878,-22.3336987186","-69.5003245538,-22.3336891817",180.1889418478725,0.0038106017281746025
158,"-69.50029292090001,-22.333288727425","-69.5003449798,-22.3336986556","-69.5003450138,-22.3337081925","-69.500240862,-22.3328787992","-69.500240828,-22.3328692624",180.18894329739155,0.09284439587573465
159,"-69.50025112595,-22.332897841475","-69.5002612539,-22.3328787363","-69.5002612879,-22.3328882732","-69.500240998,-22.3329169466","-69.500240964,-22.3329074098",180.18894386224298,0.00381060348285177
160,"-69.500251262,-22.332935988849997","-69.5002613899,-22.3329168837","-69.5002614239,-22.3329264205","-69.5002411341,-22.332955094","-69.5002411001,-22.3329455572",180.18894483647347,0.003810602188719157
161,"-69.50025139805,-22.332974136249998","-69.500261526,-22.3329550311","-69.50026156,-22.3329645679","-69.5002412701,-22.3329932414","-69.5002412361,-22.3329837046",180.18894478485834,0.0038106075090294433
162,"-69.5002515341,-22.333012283625","-69.500261662,-22.3329931785","-69.500261696,-22.3330027153","-69.5002414062,-22.3330313888","-69.5002413722,-22.3330218519",180.18894370717823,0.0038105969113482723
163,"-69.50025167015,-22.333050431","-69.5002617981,-22.3330313258","-69.5002618321,-22.3330408627","-69.5002415422,-22.3330695362","-69.5002415082,-22.3330599993",180.18894262965665,0.0038106068834330457
164,"-69.500251806175,-22.333088578399998","-69.5002619341,-22.3330694732","-69.5002619681,-22.3330790101","-69.5002416783,-22.3331076836","-69.5002416442,-22.3330981467",180.18922052935932,0.003810603754750932
165,"-69.50025194225,-22.333126725775003","-69.5002620702,-22.3331076206","-69.5002621042,-22.3331171575","-69.5002418143,-22.3331458309","-69.5002417803,-22.3331362941",180.18894362284271,0.0038106016068603582
166,"-69.50025207825,-22.333164873150004","-69.5002622062,-22.333145768","-69.5002622402,-22.3331553048","-69.5002419503,-22.3331839783","-69.5002419163,-22.3331744415",180.1889444910854,0.0038106059461052
167,"-69.50025221435,-22.33320302055","-69.5002623423,-22.3331839154","-69.5002623763,-22.3331934522","-69.5002420864,-22.3332221257","-69.5002420524,-22.3332125889",180.18894443937532,0.0038106056338354398
168,"-69.50025235035,-22.333241167925","-69.5002624783,-22.3332220628","-69.5002625123,-22.3332315996","-69.5002422224,-22.3332602731","-69.5002421884,-22.3332507362",180.18894346793394,0.003810600668728302
169,"-69.500252486425,-22.3332793153","-69.5002626143,-22.3332602101","-69.5002626484,-22.333269747","-69.5002423585,-22.3332984205","-69.5002423245,-22.3332888836",180.1892202707092,0.0038106021917565015
170,"-69.50025262245,-22.3333174627","-69.5002627504,-22.3332983575","-69.5002627844,-22.3333078944","-69.5002424945,-22.3333365679","-69.5002424605,-22.333327031",180.18894226778428,0.0038106046952318083
171,"-69.5002527585,-22.333355610075","-69.5002628864,-22.3333365049","-69.5002629205,-22.3333460418","-69.5002426306,-22.3333747152","-69.5002425965,-22.3333651784",180.18949897024635,0.003810599731253103
172,"-69.50025289455,-22.333393757449997","-69.5002630225,-22.3333746523","-69.5002630565,-22.3333841891","-69.5002427666,-22.3334128626","-69.5002427326,-22.3334033258",180.1889442163937,0.0038106040702625813
173,"-69.50025303057501,-22.33343190485","-69.5002631585,-22.3334127997","-69.5002631926,-22.3334223365","-69.5002429026,-22.33345101","-69.5002428686,-22.3334414732",180.18922201236524,0.0038106065747064437
174,"-69.50025316665,-22.333470052225","-69.5002632946,-22.3334509471","-69.5002633286,-22.3334604839","-69.5002430387,-22.3334891574","-69.5002430047,-22.3334796205",180.18894312244905,0.003810598793113005
175,"-69.50025330267499,-22.333508199599997","-69.5002634306,-22.3334890944","-69.5002634647,-22.3334986313","-69.5002431747,-22.3335273048","-69.5002431407,-22.3335177679",180.18921992476976,0.0038106059489314377
176,"-69.50025343875,-22.333546347","-69.5002635667,-22.3335272418","-69.5002636007,-22.3335367787","-69.5002433108,-22.3335654522","-69.5002432768,-22.3335559153",180.18894202841113,0.003810602819448173
177,"-69.500253574775,-22.333584494375003","-69.5002637027,-22.3335653892","-69.5002637368,-22.3335749261","-69.5002434468,-22.3336035995","-69.5002434128,-22.3335940627",180.18922081193992,0.0038106006717124933
178,"-69.50025371085,-22.333622641749997","-69.5002638388,-22.3336035366","-69.5002638728,-22.3336130734","-69.5002435829,-22.3336417469","-69.5002435489,-22.3336322101",180.18894387090523,0.003810602194804118
179,"-69.500253846875,-22.33366078915","-69.5002639748,-22.333641684","-69.5002640089,-22.3336512208","-69.5002437189,-22.3336798943","-69.5002436849,-22.3336703575",180.18922166651487,0.0038106046990721734
180,"-69.500253982925,-22.333698936525","-69.5002641109,-22.3336798314","-69.5002641449,-22.3336893682","-69.500243855,-22.3337180417","-69.5002438209,-22.3337085048",180.1892206564908,0.0038105997343612285
181,"-69.50017025755,-22.33287901715","-69.5001803855,-22.332859912","-69.5001804195,-22.3328694488","-69.5001601296,-22.3328981223","-69.5001600956,-22.3328885855",180.18894494906533,0.0038106082884789448
182,"-69.50017039355001,-22.332917164549997","-69.5001805215,-22.3328980594","-69.5001805555,-22.3329075962","-69.5001602656,-22.3329362697","-69.5001602316,-22.3329267329",180.18894482668793,0.003810607975316491
183,"-69.50017052955,-22.332955311924998","-69.5001806575,-22.3329362068","-69.5001806915,-22.3329457436","-69.5001604016,-22.3329744171","-69.5001603676,-22.3329648802",180.18894381970694,0.0038106030113465744
184,"-69.5001706656,-22.332993459325","-69.5001807935,-22.3329743542","-69.5001808275,-22.332983891","-69.5001605377,-22.3330125645","-69.5001605037,-22.3330030276",180.18894373267972,0.0038105970656025505
185,"-69.50017080165,-22.3330316067","-69.5001809296,-22.3330125015","-69.5001809636,-22.3330220384","-69.5001606737,-22.3330507119","-69.5001606397,-22.333041175",180.1889426904755,0.0038106070384891296
186,"-69.50017093765,-22.333069754074998","-69.5001810656,-22.3330506489","-69.5001810996,-22.3330601858","-69.5001608097,-22.3330888592","-69.5001607757,-22.3330793224",180.18894370011702,0.0038106020735508847
187,"-69.50017107365,-22.333107901475","-69.5001812016,-22.3330887963","-69.5001812356,-22.3330983332","-69.5001609457,-22.3331270066","-69.5001609117,-22.3331174698",180.18894364837587,0.0038106017611165897
188,"-69.50017120965,-22.333146048849997","-69.5001813376,-22.3331269437","-69.5001813716,-22.3331364805","-69.5001610817,-22.333165154","-69.5001610477,-22.3331556172",180.188944551968,0.0038106060997262527
189,"-69.50017134575,-22.333184196224998","-69.5001814737,-22.3331650911","-69.5001815077,-22.3331746279","-69.5001612178,-22.3332033014","-69.5001611838,-22.3331937645",180.18894347432067,0.0038106011357513644
190,"-69.50017148175,-22.333222343625","-69.5001816097,-22.3332032385","-69.5001816437,-22.3332127753","-69.5001613538,-22.3332414488","-69.5001613198,-22.3332319119",180.18894342261075,0.0038106008229851955
191,"-69.50017161775,-22.333260490999997","-69.5001817457,-22.3332413858","-69.5001817797,-22.3332509227","-69.5001614898,-22.3332795962","-69.5001614558,-22.3332700593",180.18894238034466,0.003810605162325341
192,"-69.50017175375,-22.333298638375","-69.5001818817,-22.3332795332","-69.5001819157,-22.3332890701","-69.5001616258,-22.3333177435","-69.5001615918,-22.3333082067",180.1889433192221,0.003810600197947632
193,"-69.5001718898,-22.333336785775","-69.5001820178,-22.3333176806","-69.5001820518,-22.3333272175","-69.5001617618,-22.3333558909","-69.5001617278,-22.3333463541",180.1889432676376,0.0038106055179215476
194,"-69.50017202585,-22.333374933149997","-69.5001821538,-22.333355828","-69.5001821878,-22.3333653648","-69.5001618979,-22.3333940383","-69.5001618639,-22.3333845015",180.18894424186385,0.0038106042242851967
195,"-69.50017216185,-22.33341308055","-69.5001822898,-22.3333939754","-69.5001823238,-22.3334035122","-69.5001620339,-22.3334321857","-69.5001619999,-22.3334226489",180.18894422550284,0.003810603912082681
196,"-69.500172297875,-22.333451227925","-69.5001824258,-22.3334321228","-69.5001824599,-22.3334416596","-69.5001621699,-22.3334703331","-69.5001621359,-22.3334607962",180.1892209602451,0.0038106017644173955
197,"-69.50017243389999,-22.333489375299997","-69.5001825619,-22.3334702701","-69.5001825959,-22.333479807","-69.5001623059,-22.3335084805","-69.5001622719,-22.3334989436",180.1889421409722,0.003810608919670019
198,"-69.50017256995,-22.333527522675","-69.5001826979,-22.3335084175","-69.5001827319,-22.3335179544","-69.500162442,-22.3335466278","-69.500162408,-22.333537091",180.18894307984786,0.0038105983223282965
199,"-69.50017270595,-22.333565670075","-69.5001828339,-22.3335465649","-69.5001828679,-22.3335561018","-69.500162578,-22.3335847752","-69.500162544,-22.3335752384",180.18894299291367,0.0038105980093231357
200,"-69.500172842,-22.333603817449998","-69.50018297,-22.3335847123","-69.500183004,-22.3335942491","-69.500162714,-22.3336229226","-69.50016268,-22.3336133858",180.18894389647016,0.0038106079816139747
201,"-69.500172978,-22.333641964825","-69.500183106,-22.3336228597","-69.50018314,-22.3336323965","-69.50016285,-22.33366107","-69.500162816,-22.3336515331",180.18894288949238,0.0038106030174681355
202,"-69.500173114025,-22.333680112225","-69.500183242,-22.3336610071","-69.500183276,-22.3336705439","-69.5001629861,-22.3336992174","-69.500162952,-22.3336896805",180.18922064680686,0.003810599888786682
203,"-69.500415664525,-22.333720812099997","-69.500183378,-22.3336991544","-69.5001834121,-22.3337086913","-69.500647951,-22.3337424698","-69.500647917,-22.3337329329",180.18921963632098,0.04792698914769089
204,"-69.5006582151,-22.333761511949998","-69.500668343,-22.3337424068","-69.5006683771,-22.3337519436","-69.5006480872,-22.3337806171","-69.5006480531,-22.3337710803",180.18949944756002,0.003810601056805413
205,"-69.50065835125,-22.333799659325","-69.5006684792,-22.3337805541","-69.5006685132,-22.333790091","-69.5006482233,-22.3338187645","-69.5006481893,-22.3338092277",180.18894271120774,0.0038106053959846174
206,"-69.500658487425,-22.3338378067","-69.5006686153,-22.3338187015","-69.5006686494,-22.3338282384","-69.5006483595,-22.3338569119","-69.5006483255,-22.333847375",180.189219512936,0.0038105976151328064
207,"-69.5006586236,-22.333875954074998","-69.5006687515,-22.3338568489","-69.5006687856,-22.3338663857","-69.5006484957,-22.3338950593","-69.5006484616,-22.3338855224",180.18949826321779,0.0038106047709352505
208,"-69.50065875975,-22.333914101450002","-69.5006688877,-22.3338949963","-69.5006689217,-22.3339045331","-69.5006486318,-22.3339332066","-69.5006485978,-22.3339236698",180.18894354678284,0.003810599806374425
209,"-69.5006588959,-22.333952248849997","-69.5006690238,-22.3339331437","-69.5006690579,-22.3339426805","-69.500648768,-22.333971354","-69.5006487339,-22.3339618172",180.1894991883364,0.003810599493434822
210,"-69.50065903205,-22.333990396225","-69.50066916,-22.333971291","-69.500669194,-22.3339808279","-69.5006489041,-22.3340095014","-69.5006488701,-22.3339999646",180.18894238214122,0.0038106038329442345
211,"-69.50065916825,-22.3340285436","-69.5006692962,-22.3340094384","-69.5006693302,-22.3340189753","-69.5006490403,-22.3340476488","-69.5006490063,-22.3340381119",180.18894137516514,0.003810598868381021
212,"-69.500659304375,-22.334066690975003","-69.5006694323,-22.3340475858","-69.5006694664,-22.3340571226","-69.5006491764,-22.3340857962","-69.5006491424,-22.3340762593",180.18922016057917,0.0038106060241777933
213,"-69.50065944055,-22.334104838349997","-69.5006695685,-22.3340857332","-69.5006696025,-22.33409527","-69.5006493126,-22.3341239435","-69.5006492786,-22.3341144067",180.1889432176504,0.0038105982433254333
214,"-69.50065957672501,-22.334142985725002","-69.5006697047,-22.3341238805","-69.5006697387,-22.3341334174","-69.5006494488,-22.3341620909","-69.5006494147,-22.3341525541",180.18922002166013,0.003810605398554185
215,"-69.500659712875,-22.3341811331","-69.5006698408,-22.3341620279","-69.5006698749,-22.3341715648","-69.5006495849,-22.3342002383","-69.5006495509,-22.3341907014",180.18921904719616,0.0038106004345583983
216,"-69.500659849025,-22.334219280475","-69.500669977,-22.3342001753","-69.500670011,-22.3342097121","-69.5006497211,-22.3342383857","-69.500649687,-22.3342288488",180.18921987979002,0.0038106047731704977
217,"-69.5006599852,-22.334257427849998","-69.5006701132,-22.3342383227","-69.5006701472,-22.3342478595","-69.5006498572,-22.334276533","-69.5006498232,-22.3342669962",180.18894301095884,0.0038106026253844315
218,"-69.500660121375,-22.334295575225","-69.5006702493,-22.33427647","-69.5006702834,-22.3342860069","-69.5006499934,-22.3343146804","-69.5006499594,-22.3343051436",180.18921988244443,0.003810604148508398
